title|word
จีไอซี ลดพอร์ต แอสเสทเวิรด์ เฉือนขาดทุน 740 ล้านหุ้น|สเส/sp/แอสเส/sp/แอส/sp/เสทเวิรด์/sp/สเสทเวิรด์/sp/สัดส่วนหุ้นนักวิเคราะห์/sp/ส่งผลสัดส่วนหุ้น/sp/ส่งผลสัดส่วน/sp/สิงคโปร์เฉือนขาดทุน/sp/สิงคโปร์เฉือน
ตลาดหุ้นจีน น่าสนใจไหม?|การลงทุนตลาดหุ้น/sp/การค้าได้ประโยชน์/sp/ระยะสั้นความเสี่ยง/sp/ที่อยู่ระดับสูงจีน/sp/นักลงทุนต่างชาติ/sp/ผลตอบแทนระยะยาว/sp/ผลตอบแทนระยะยาวความน่าสนใจ/sp/ระดับสูงจีน/sp/ระดับสูงจีนจำกัด/sp/ระยะยาวความน่าสนใจ
บอร์ด อสมท ซักหนักแบ่งเงินเยียวยา ประธานชิงปิดประชุม|กรณีมอบอำนาจ/sp/มอบอำนาจเขม/sp/แบ่งเงิน/sp/เวนคืนคลื่นเอกชน/sp/เวนคืนคลื่น/sp/เงินเวนคืนคลื่น/sp/เงินเวนคืน/sp/เขมทัตต์/sp/เขมทัต/sp/อสมทอลเวงประธาน
เงินบาท ปิดตลาดแข็งค่าที่ 30.94 บาทต่อดอลลาร์ |การเงินผ่อนคลาย/sp/นโนบาย/sp/บาทแข็งท่ามกลาง/sp/บายการเงิน/sp/บายการเงินผ่อนคลาย/sp/ประชุมเฟด/sp/ประชุมเฟดน/sp/ผ่อนคลายต่อเนื่อง/sp/ผ่อนคลายต่อเนื่องคาด/sp/รอติดตาม
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (11 มิ.ย.63)|มิถุนายนเวลา/sp/มิถุนายนเวลาน./sp/วันที่มิถุนายน/sp/วันที่มิถุนายนเวลา/sp/อัตราแลกเปลี่ยนเงินตราต่างประเทศ/sp/อัตราแลกเปลี่ยนเงินตราต่างประเทศวันที่/sp/เงินตราต่างประเทศวันที่/sp/เงินตราต่างประเทศวันที่มิถุนายน/sp/เวลาน.
หุ้นไทย ภาคบ่าย ปิดตลาด 1,396.77 จุด ลบ -22.00 จุด หรือ -1.55%|กรุงเทพธุรกิจ/sp/ลดลงจุด/sp/มูลค่าการซื้อขาย/sp/มูลค่าการซื้อขายล้าน/sp/ระดับจุด/sp/ระดับจุดลด/sp/ลงจุดมูลค่า/sp/ลงจุดมูลค่าการซื้อขาย/sp/ลดลงจุดมูลค่า/sp/มิ.ย.เวลา
ธปท.ชี้ เงินบาทแข็งค่า ยังสอดคล้องภูมิภาค! |ค่าเงินบาทแข็ง/sp/สิ้นเดือนพ.ค.ค่าเงินบาท/sp/ภูมิภาคสิ้นเดือนพ.ค./sp/ย้ำบาท/sp/ย้ำบาททิศทาง/sp/วอนผู้ประกอบการ/sp/วอนผู้ประกอบการป้องกัน/sp/สิ้นเดือนพ.ค./sp/เงินบาทแข็งค่า/sp/พ.ค.ค่าเงินบาทแข็ง
เยียวยาเกษตรกร.com เดือน 2 ธ.ก.ส.พร้อมโอน 7.14 ล้านราย 15 มิ.ย.นี้!|จ่ายเงิน/sp/จ่ายเงินเยียวยา/sp/ธ.ก.ส.จ่าย/sp/ธ.ก.ส.จ่ายเงิน/sp/ล้านมิ.ย./sp/เกษตรกรล้าน/sp/เกษตรกรล้านมิ.ย./sp/เกษตรกรเดือน/sp/เกษตรกรเดือนเกษตรกร/sp/เงินเยียวยา
ปั้มบางจาก-กรุงไทย พัฒนา ระบบชำระเงิน รับวิถี New Normal รายแรก|กรุงไทยพัฒนา/sp/สินค้าบริการสะสม/sp/ร่วมกับธนาคาร/sp/ร่วมกับธนาคารกรุงไทย/sp/ลูกค้าบริการ/sp/ลูกค้าบริการสถานี/sp/สถานีน้ำมัน/sp/สถานีน้ำมันแตะ/sp/สะสมแต้ม/sp/สะสมแต้มเครื่อง
 ทีเอ็มบี-ธนชาต ชู 3 มาตรการ ช่วยลูกค้ารายย่อย สู้โควิด-19|ความเสี่ยงการเงิน/sp/มาตรการช่วยเหลือ/sp/รอบบัญชี/sp/รอบบัญชีประเภท/sp/รายย่อยเติม/sp/รายย่อยเติมสภาพคล่อง/sp/ลดความเสี่ยง/sp/ลดความเสี่ยงการเงิน/sp/ลูกค้าพัก/sp/ลูกค้าพักชำระ
หุ้นไทยเปิดบ่ายดิ่ง 24 จุด หลุดแนวรับสำคัญ 1,400 จุด |จุดจุด/sp/มูลค่าซื้อขาย/sp/ไทยซื้อขาย/sp/หุ้นไทยซื้อขาย/sp/หุ้นไทย/sp/หนักจุดจุด/sp/หนักจุด/sp/ล้านบาท/sp/ร่วงหนักจุด/sp/ร่วงหนัก
MCOT ชี้ กสทช.ยังไม่แจ้งมติค่าตอบแทนเรียกคืนคลื่น2500-2960เมกะเฮิรตซ์|กสทช.เรื่อง/sp/เงื่อนไขจัดสรรส่วนแบ่ง/sp/มูลค่าพันล้าน/sp/ล้านบาท/sp/ล้านบาทจำนวน/sp/ส่วนแบ่งคู่สัญญา/sp/ส่วนแบ่งคู่สัญญาเป็นทางการ/sp/เงินเงื่อนไข/sp/เงินเงื่อนไขจัดสรร/sp/เงื่อนไขจัดสรร
หุ้นไทย ภาคเช้า ปิดที่ 1,412.45 จุด ลบ -6.32 จุด หรือ -0.45%|กรุงเทพธุรกิจ/sp/มิ.ย.เวลาน./sp/เวลาน./sp/เช้าพฤหัสบดีมิ.ย./sp/เช้าพฤหัสบดี/sp/ออนไลน์การซื้อขายหลักทรัพย์/sp/ออนไลน์การซื้อขาย/sp/หลักทรัพย์เช้าพฤหัสบดี/sp/หลักทรัพย์เช้า/sp/ล้านบาท
เมืองไทยประกันชีวิต ปลื้มยอดขายบนดิจิทัลกระฉูด|ดีเกินคาด/sp/ตอบรับดี/sp/ตอบรับดีเกินคาด/sp/ต่อเนื่องปลื้ม/sp/ต่อเนื่องปลื้มตอบรับ/sp/ประกันชีวิตเดินหน้า/sp/ประกันชีวิตเดินหน้าต่อเนื่อง/sp/ปลื้มตอบรับ/sp/ปลื้มตอบรับดี/sp/เดินหน้าต่อเนื่อง
แบงก์กรุงเทพ เปิดตัว โมบายแอพฯ โฉมใหม่ ดันยอดใช้สิ้นปี พุ่ง 11 ล้านราย |กรุงเทพเปิดตัว/sp/ยุคโลกชัดเจน/sp/รองรับพฤติกรรมผู้บริโภคยุค/sp/ล้านสิ้นปี/sp/สะดวกมากขึ้น/sp/สะดวกมากขึ้นรองรับ/sp/เติบโตแตะ/sp/เติบโตแตะล้าน/sp/เปิดตัวเวอร์ชั่น/sp/เปิดตัวเวอร์ชั่นดีไซน์
กรุงศรี-แกร็บ เปิดตัว สินเชื่อส่วนบุคคล เพื่อร้านอาหาร พาร์ทเนอร์ GRAB|กรุงศรีแกร็บ/sp/สินเชื่อบุคคล/sp/แสนบาทดอกเบี้ย/sp/แสนบาท/sp/แกร็บเปิดตัวสินเชื่อ/sp/แกร็บเปิดตัว/sp/แกร็บวงเงินแสน/sp/แกร็บวงเงิน/sp/เปิดตัวสินเชื่อบุคคล/sp/เปิดตัวสินเชื่อ
เงินบาทช่วงเช้า แข็งค่าหลุด31บาทต่อดอลลาร์|บาทดอลลาร์/sp/ค่าเงินบาทธปท./sp/เงินบาทเช้านี้/sp/สัญญาณมาตรการ/sp/สัญญาณมาตรการดูแล/sp/สิ้นปีตลาด/sp/สิ้นปีตลาดในประเทศ/sp/ส่งสัญญาณตรึง/sp/ส่งสัญญาณตรึงดอกเบี้ย/sp/หลุดแนว
อีอีซีขอผ่อนปรนนักลงทุนเข้าประเทศ|อีอีซี/sp/กระทรวงสาธารณสุขนายกรัฐมนตรี/sp/กระทรวงสาธารณสุขนายกรัฐมนตรีอนุมัติ/sp/เล็งผ่อนผัน/sp/เดินทางเข้าประเทศ/sp/เดินทางเข้า/sp/เข้ามาทำธุรกิจ/sp/เข้ามาทำ/sp/อีซีเล็งผ่อนผัน/sp/อีซีเล็ง
RBF ราคาหุ้นพุ่ง 10.87% ลุ้นกำไรโตแรง|กำไรขึ้นต้น/sp/อัตรากำไร/sp/ราคาหุ้น/sp/ราคาหุ้นอาร์/sp/ล้านบาท/sp/ล้านบาทโบรก/sp/สดใสอัตรา/sp/สดใสอัตรากำไร/sp/ส่อพุ่ง/sp/หุ้นอาร์
VGI คว้ารางวัล ASEANS TRANSFORMATION CHAMPIONS หลังโชว์กำไรโตต่อเนื่อง|กลยุทธ์บริษัท/sp/บริษัทโชว์ผลประกอบการ/sp/โชว์ผลประกอบการ/sp/เติบโตปรับเปลี่ยนธุรกิจ/sp/เติบโตปรับเปลี่ยน/sp/เชิงกลยุทธ์บริษัท/sp/เชิงกลยุทธ์/sp/เข้ากับเทคโนโลยี/sp/ผลประกอบการเติบโตปรับเปลี่ยน/sp/ผลประกอบการเติบโต
ธปท.อัตราแลกเปลี่ยนกลาง 31.199 บาท/ดอลลาร์ (แข็งค่า 0.175 บาท/ดอลลาร์)|กรุงเทพธุรกิจ/sp/มิ.ย.ระดับบาท/sp/อ้างอิงค่าเงินบาท/sp/อัตราอ้างอิงค่าเงินบาท/sp/อัตราอ้างอิง/sp/ออนไลน์อัตราอ้างอิง/sp/ออนไลน์อัตรา/sp/วันทำการพุธมิ.ย./sp/วันทำการพุธ/sp/ระดับบาทดอลลาร์
กสิกรลั่นฐานะการเงินปึ้ก พร้อมรับมือเอ็นพีแอลพุ่ง|กรณีเลวร้าย/sp/เป้าหมายทางการเงินสอด/sp/สอดผลกระทบพิษ/sp/ส่อขยับ/sp/ส่อขยับย้ำ/sp/อุ้มลูกหนี้/sp/อุ้มลูกหนี้มาตรการ/sp/เดินหน้าอุ้ม/sp/เดินหน้าอุ้มลูกหนี้/sp/เตรียมเป้าหมาย
ธปท.อัตราแลกเปลี่ยนกลาง 35.7819 บาท/ยูโร (อ่อนค่า 0.0385 บาท/ยูโร)|กรุงเทพธุรกิจ/sp/มิ.ย.ระดับ/sp/อัตราถัวเฉลี่ย/sp/ออนไลน์อัตราถัวเฉลี่ย/sp/ออนไลน์อัตรา/sp/วันทำการพุธมิ.ย./sp/วันทำการพุธ/sp/ระดับบาทยูโร/sp/ระดับบาท/sp/ยูโรบาทวันทำการ
หุ้นไทย เวลา 10.12น. ดัชนีอยู่ที่ 1,419.52 จุด บวก 0.75 จุด หรือ 0.05%|กรุงเทพธุรกิจ/sp/พฤหัสบดีมิ.ย.ดัชนี/sp/เวลาน./sp/เพิ่มขึ้นจุดมูลค่า/sp/เพิ่มขึ้นจุด/sp/เช้าพฤหัสบดีมิ.ย./sp/เช้าพฤหัสบดี/sp/ออนไลน์เวลาน./sp/ออนไลน์เวลา/sp/หลักทรัพย์เช้าพฤหัสบดี
ราคาทองวันนี้ ลด 50 บาท|ขายบาท/sp/ขายบาทบาท/sp/บาทบาท/sp/แท่งขาย/sp/ลดบาททองรูปพรรณ/sp/ลดบาท/sp/ราคาทองลด/sp/ราคาทอง/sp/บาทบาททอง/sp/บาททองรูปพรรณขาย
หุ้นไทยเช้านี้เปิดตลาดร่วงลง 5.57 จุด|การซื้อขายล้าน/sp/ระดับจุดลด/sp/ไทยระดับ/sp/เช้านี้ดัชนีตลาดหุ้น/sp/เช้านี้ดัชนี/sp/ล้านบาท/sp/ลดลงจุดมูลค่า/sp/ลดลงจุด/sp/ลงจุดมูลค่าการซื้อขาย/sp/ลงจุดมูลค่า
ออมสินมั่นใจสิ้นมิ.ย.นี้ ซอฟท์โลนครบ1.5แสนล.|แสนล้าน/sp/กู้แสน/sp/อนุมัติเงินกู้/sp/ล้านหนี้เสียหมื่น/sp/สินเชื่อล้าน/sp/สินเชื่อล้านล้าน/sp/หนี้เสียหมื่น/sp/หนี้เสียหมื่นล้าน/sp/หมื่นล้าน/sp/หมื่นล้านสินเชื่อ
GIC PRIVATE LIMITED เฉือนขายหุ้น AWC ออก 0.18% |สิทธิออกเสียงกิจการ/sp/สิทธิออกเสียง/sp/ออกเสียงกิจการ/sp/แอสเส/sp/หุ้นสิทธิออกเสียง/sp/หุ้นสิทธิ/sp/กิจการส่งผลจำนวน/sp/วันที่มิ.ย./sp/รายงานขายหุ้น/sp/รายงานขาย
โรงพยาบาลวิภาวดี ไล่เก็บหุ้น RAM เข้าพอร์ตเพิ่ม 0.18% |ออกเสียงกิจการ/sp/สิทธิออกเสียง/sp/สิทธิออกเสียงกิจการ/sp/กิจการส่งผล/sp/หลักทรัพย์สิทธิออกเสียง/sp/โรงพยาบาลวิภาวดี/sp/โรงพยาบาลรามคำแหงเพิ่มจำนวน/sp/โรงพยาบาลรามคำแหง/sp/เพิ่มจำนวนหุ้นสิทธิ/sp/เพิ่มจำนวนหุ้น
 บจ.พึ่งหุ้นกู้ชั่วนิรันดร์ ยอม จ่ายแพง ตุนสภาพคล่อง|กระรอกเวฟ/sp/สถานการณ์เข้าสู่ระบาด/sp/รอสถานการณ์/sp/รอสถานการณ์เข้าสู่/sp/ระบาดอี/sp/ระบาดอีกระรอก/sp/ระบาดไวรัส/sp/ระบาดไวรัสโควิด/sp/สถานการณ์เข้าสู่/sp/อีกระรอก
`ปฤณ พรประภา` ดอดเก็บหุ้น TK เพิ่ม 0.77% |สิทธิออกเสียง/sp/ออกเสียงกิจการ/sp/หุ้นสิทธิออกเสียง/sp/หุ้นสิทธิ/sp/สิทธิออกเสียงกิจการ/sp/กรพอร์ต/sp/หลักทรัพย์จำนวน/sp/รายงานซื้อหุ้น/sp/ส่งผลจำนวน/sp/ส่งผลจำนวนหลักทรัพย์
PTTEP ออกขายหุ้นกู้ มูลค่า 500 ล้านดอลลาร์|คงที่ปี/sp/ผลิตปิโตรเลียม/sp/ล้านดอลลาร์/sp/ล้านดอลลาร์อายุ/sp/สกุลเงิน/sp/สกุลเงินดอลลาร์/sp/สำรวจผลิต/sp/สำรวจผลิตปิโตรเลียม/sp/สิทธิสกุล/sp/สิทธิสกุลเงิน
หุ้นไทยส่อดิ่งลงระดับ 1,400 จุด เหตุนลท.หวั่นศก.สหรัฐฯชะลอตัว|กรุงศรีประเมิน/sp/สหรัฐชะลอตัวรุนแรง/sp/ภาวะเศรษฐกิจสหรัฐ/sp/ภาวะเศรษฐกิจสหรัฐชะลอตัว/sp/ระดับปี/sp/รุนแรงเฟด/sp/รุนแรงเฟดคาด/sp/ว่างงานที่จะ/sp/ว่างงานที่จะระดับ/sp/สหรัฐชะลอตัว
รีเทิร์นสงครามราคา|กระตุ้นท่องเที่ยว/sp/เงินเที่ยว/sp/สุดสัปดาห์เคาะ/sp/สุดสัปดาห์เคาะแจก/sp/หงอยเหงาร้าง/sp/หงอยเหงาร้างผู้คน/sp/อานิสงส์มาตรการ/sp/อานิสงส์มาตรการกระตุ้น/sp/เคาะแจก/sp/เคาะแจกเงิน
ซีพีเอฟ ดิ่งเฉียด 5% หวั่น หุ้นกู้อนุพันธ์ ฉุดกำไร|กังวลมากเกินไป/sp/หุ้นกู้อนุพันธ์ราว/sp/หุ้นหนุนต้นทุน/sp/หุ้นหนุน/sp/หุ้นร่วงโบรก/sp/หุ้นร่วง/sp/หวั่นไดลูท/sp/หวั่นได/sp/หนุนต้นทุนการเงิน/sp/หนุนต้นทุน
เงินบาท เปิดตลาดเช้านี้ แข็งค่า ที่ 31.08 บาทต่อดอลลาร์ แข็งค่าสุดในรอบ5 เดือน|ค่าดอลลาร์/sp/อ่อนค่าดอลลาร์/sp/ไร้นโยบาย/sp/แข็งค่ารอบเดือนตลาด/sp/แข็งค่ารอบเดือน/sp/แข็งค่าแรงหนุน/sp/แข็งค่าแรง/sp/เศรษฐกิจสหรัฐเงินบาท/sp/เศรษฐกิจสหรัฐ/sp/เฟดไร้นโยบาย
ซิกน่า รุกการตลาดดิจิทัล สอดรับ วิถีใหม่ หลังยุคโควิด|การปั้นโมเดล/sp/มีโอกาสพฤติกรรมเป็นความ/sp/โลกยุค/sp/โมเดลธุรกิจรูปแบบ/sp/โมเดลธุรกิจ/sp/โควิดธุรกิจมีโอกาส/sp/โควิดธุรกิจ/sp/เป็นความปกตินำไปสู่/sp/เป็นความปกติ/sp/รูปแบบตอบรับพฤติกรรมผู้บริโภค
กลต.ถกอุ้มไฮยิลด์บอนด์เล็งตั้งกองทุนรวมเปิดขายหน่วยนักลงทุนทั่วไป|ก.ล.ต.ระดม/sp/ระดมทุนป้องปัญหา/sp/รัฐใส่เงิน/sp/รายละเอียดมิ.ย./sp/วงการบลจ./sp/วงการบลจ.นักลงทุน/sp/หนี้วงการ/sp/หนี้วงการบลจ./sp/หน่วยงานถก/sp/หน่วยงานถกแผน
ภาวะ เงินฝืด ไทย...วันนี้มีไหม?|ภาวะเงินฝืด/sp/ไทยเข้าข่ายภาวะ/sp/ไทยเข้าข่าย/sp/เข้าข่ายภาวะ/sp/เข้าข่ายภาวะเงินฝืด/sp/เงินฝืดหลังจากที่/sp/ส่องปัจจัยบ่งชี้/sp/หลังจากที่แบงก์/sp/หลังจากที่แบงก์ชาติ/sp/อัตราเงินเฟ้อ
ดอลลาร์อ่อน คลื่นใต้น้ำ ที่ต้องระวังมากกว่าทุกครั้ง|การเงินลงแรง/sp/สินทรัพย์ตลาด/sp/นักลงทุนทิศทางการ/sp/ผันผวนเป็นเรื่อง/sp/ผันผวนเป็นเรื่องจับตา/sp/ระลอกคลื่นทั้งโลก/sp/ระลอกคลื่นทั้งโลกคลื่นใต้น้ำ/sp/ลงแรงเหมือน/sp/ลงแรงเหมือนระลอกคลื่น/sp/สำหรับธุรกิจ
เงินบาท ปิดตลาดแข็งค่าสุดรอบกว่า 3เดือนที่ 31.13 บาทต่อดอลลาร์|การประชุมเฟด/sp/ผลกระทบโควิดแนวโน้ม/sp/โควิดแนวโน้ม/sp/แรงขายดอลลาร์/sp/แรงขาย/sp/แนวโน้มเศรษฐกิจสหรัฐ/sp/แนวโน้มเศรษฐกิจ/sp/แข็งค่าท่ามกลางแรง/sp/แข็งค่าท่ามกลาง/sp/เศรษฐกิจสหรัฐ
ตลท. กางสถิติไตรมาสแรกพบ 374 บจ.ยังคงมีกำไรจากการดำเนินงาน|กำไรดำเนินงาน/sp/กำไรดำเนินงานฟาก/sp/ฟากบริษัท/sp/ฟากบริษัทขนาดใหญ่/sp/ยังมีกำไร/sp/ยังมีกำไรดำเนินงาน/sp/รายงานผลการดำเนินงาน/sp/รายงานผลการดำเนินงานยังมี/sp/ลดลงกำไร/sp/ลดลงกำไรลดลง
อยากซื้อ รถใหม่ ต้องรู้! ค่าใช้จ่าย ที่อาจทำให้การเงินพัง ถ้าไม่วางแผน|ค่าใช้จ่ายตามมา/sp/รายจ่ายแฝง/sp/โดยเฉพาะวิกฤติ/sp/แฝงค่าใช้จ่ายตามมา/sp/แฝงค่าใช้จ่าย/sp/สะดวกสบายวางแผนดี/sp/สะดวกสบายวางแผน/sp/วิกฤติโควิด/sp/วางแผนดีตัดสินใจ/sp/วางแผนดี
คปภ. เตือน!! ประชาชน อย่าหลงเชื่อ - แชร์ ข้อมูลBlack List บริษัทประกันภัย|กำกับดูแล/sp/สิทธิประโยชน์ประชาชนประกันภัย/sp/ประชาชนประกันภัยเต็มที่/sp/ประชาชนอย่า/sp/ประชาชนอย่าหลงเชื่อ/sp/ยันกำกับ/sp/ยันกำกับดูแล/sp/สิทธิประโยชน์ประชาชน/sp/หลงเชื่อแชร์/sp/ประกันภัยเต็มที่
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (10 มิ.ย.63)|มิถุนายนเวลา/sp/มิถุนายนเวลาน./sp/วันที่มิถุนายน/sp/วันที่มิถุนายนเวลา/sp/อัตราแลกเปลี่ยนเงินตราต่างประเทศ/sp/อัตราแลกเปลี่ยนเงินตราต่างประเทศวันที่/sp/เงินตราต่างประเทศวันที่/sp/เงินตราต่างประเทศวันที่มิถุนายน/sp/เวลาน.
หุ้นไทย ภาคบ่าย ปิดตลาด 1,418.77 จุด บวก 10.40 จุด หรือ 0.74%|กรุงเทพธุรกิจ/sp/ล้านบาท/sp/มิ.ย.เวลา/sp/มิ.ย.เวลาน./sp/มูลค่าการซื้อขาย/sp/มูลค่าการซื้อขายล้าน/sp/ระดับจุด/sp/ระดับจุดเพิ่มขึ้น/sp/หลักทรัพย์บ่าย/sp/พุธมิ.ย.
คลังหนุนกลุ่มขนส่งเข้าถึงแหล่งทุน|ขนส่งเข้าถึง/sp/ภาพรวมธุรกิจ/sp/ภาษีหัก/sp/ภาษีหักจ่าย/sp/ระบุภาพรวม/sp/ระบุภาพรวมธุรกิจ/sp/ลดภาษี/sp/ลดภาษีหัก/sp/หนุนผู้ประกอบการ/sp/หนุนผู้ประกอบการขนส่ง
ก.ล.ต.จ่อหารือแนวทางจัดตั้งกองทุนไฮยิลด์บอนด์ |ก.ล.ต.แจ้ง/sp/รับมอบหมายสมจาตุ/sp/รูปแบบแนวทางการ/sp/ลงทุนไฮ/sp/ลงทุนไฮยิลด์/sp/วันที่มิ.ย./sp/วันที่มิ.ย.เตรียม/sp/ศรีพิทักษ์/sp/สมจาตุ/sp/สมจาตุศรี
หุ้นไทย ภาคเช้า ปิดที่ 1,417.84 จุด บวก 9.47 จุด หรือ 0.67%|กรุงเทพธุรกิจ/sp/พุธมิ.ย.เวลา/sp/เวลาน./sp/เพิ่มขึ้นจุดมูลค่า/sp/เพิ่มขึ้นจุด/sp/เช้าพุธมิ.ย./sp/เช้าพุธ/sp/ออนไลน์การซื้อขายหลักทรัพย์/sp/ออนไลน์การซื้อขาย/sp/หลักทรัพย์เช้าพุธ
โกมล จึงรุ่งเรืองกิจ เก็บหุ้น PF เพิ่ม 50 ล้านหุ้น รวมถือ 5.17% |กิจซื้อ/sp/ล้านบาทถือหุ้น/sp/โกมลรุ่งเรือง/sp/หุ้นล้านหุ้น/sp/หุ้นล้าน/sp/หุ้นมูลค่าล้าน/sp/หุ้นมูลค่า/sp/ล้านหุ้นมูลค่า/sp/ล้านหุ้น/sp/ล้านบาท
หทัยรัตน์ จุฬางกูร เก็บหุ้น SE-ED เพิ่ม 4.4 ล้านหุ้น รวมถือ 5.47% |งรซื้อ/sp/ล้านบาท/sp/หุ้นล้าน/sp/หุ้นมูลค่าล้าน/sp/หุ้นมูลค่า/sp/หทัยรัตน์จุฬา/sp/หทัยรัตน์/sp/ล้านหุ้นมูลค่า/sp/ล้านหุ้น/sp/ล้านบาทถือหุ้น
ธนารักษ์เล็งผ่อนปรนค่าเช่าที่เชิงพาณิชย์|กรมธนารักษ์เล็ง/sp/พนักงานมั่นใจกระทบ/sp/มั่นใจกระทบรายได้/sp/ระยะเวลาจ่าย/sp/ระยะเวลาจ่ายลด/sp/รายได้ทั้งปี/sp/ลดค่าเช่า/sp/ลดค่าเช่าที่ราชพัสดุ/sp/เงื่อนไขผู้เช่า/sp/เงื่อนไขผู้เช่าจ้างงาน
CPF ราคาหุ้นร่วง 3.91% เหตุเจอแรงขายทำกำไรระยะสั้น|การซื้อขายล้าน/sp/ระดับบาท/sp/ระยะสั้นพื้นฐาน/sp/ระยะสั้นพื้นฐานสดใส/sp/ลดลงระดับ/sp/ลดลงระดับบาท/sp/ล้านบาท/sp/ล้านบาทโบรก/sp/อาหารเช้านี้/sp/อาหารเช้านี้ปรับตัว
กรุงไทยคาด GDP ปีนี้ติดลบ 8.8% แนะ 3 ตัว ขับเคลื่อนเศรษฐกิจไทยยุค New Normal|กระแสสวน/sp/ล้านบาท/sp/ล้านล้าน/sp/ล้านล้านบาท/sp/วัฒน์/sp/วัฒน์ปริมาณ/sp/สวนโลกา/sp/สวนโลกาภิ/sp/ส่งผลเศรษฐกิจ/sp/ส่งผลเศรษฐกิจไทย
หุ้นไทย เวลา 10.06น. ดัชนีอยู่ที่ 1,419.97 จุด บวก 11.60 จุด หรือ 0.82%|กรุงเทพธุรกิจ/sp/พุธมิ.ย.ดัชนี/sp/เวลาน./sp/เพิ่มขึ้นจุดมูลค่า/sp/เพิ่มขึ้นจุด/sp/เช้าพุธมิ.ย./sp/เช้าพุธ/sp/ออนไลน์เวลาน./sp/ออนไลน์เวลา/sp/หลักทรัพย์เช้าพุธ
ธปท.อัตราแลกเปลี่ยนกลาง 31.374 บาท/ดอลลาร์ (แข็งค่า 0.100 บาท/ดอลลาร์)|กรุงเทพธุรกิจ/sp/ระดับบาทดอลลาร์/sp/อ้างอิงค่าเงินบาท/sp/อัตราอ้างอิงค่าเงินบาท/sp/อัตราอ้างอิง/sp/อังคารมิ.ย.ระดับ/sp/อังคารมิ.ย./sp/ออนไลน์อัตราอ้างอิง/sp/ออนไลน์อัตรา/sp/วันทำการอังคารมิ.ย.
ธปท.อัตราแลกเปลี่ยนกลาง 35.7434 บาท/ยูโร (แข็งค่า 0.1671 บาท/ยูโร)|กรุงเทพธุรกิจ/sp/ยูโรบาท/sp/อัตราถัวเฉลี่ย/sp/อังคารมิ.ย.ระดับ/sp/อังคารมิ.ย./sp/ออนไลน์อัตราถัวเฉลี่ย/sp/ออนไลน์อัตรา/sp/วันทำการอังคารมิ.ย./sp/วันทำการอังคาร/sp/ระดับบาทยูโร
ราคาทองวันนี้ ปรับขึ้น 100 บาท|ขายบาท/sp/ขายบาทบาท/sp/บาทบาท/sp/แท่งขาย/sp/ราคาทองบาท/sp/ราคาทอง/sp/บาทบาททอง/sp/บาททองรูปพรรณขาย/sp/บาททองรูปพรรณ/sp/บาททองแท่ง
อลิอันซ์เปิด3กลยุทธ์ ฝ่าโควิดเน้นเบี้ยสุขภาพ|กลยุทธ์ฝ่า/sp/สัดส่วนเบี้ยประกันสุขภาพ/sp/สุขภาพเร่งเครื่องนวัตกรรม/sp/สุขภาพแตะ/sp/สุขภาพแตะเบี้ย/sp/หมื่นล้าน/sp/หลากหลายประกัน/sp/หลากหลายประกันสุขภาพ/sp/หวังขับเคลื่อน/sp/หวังขับเคลื่อนธุรกิจ
SCB คิดกลับหัวรอบใหม่ รุกบริการต่อยอดสินเชื่อ|การเปลี่ยนแปลงเกิดขึ้น/sp/หายตลาด/sp/เติบโตเข้ามา/sp/เดิมล้มหาย/sp/เดิมล้ม/sp/เข้ามาทดแทนธุรกิจ/sp/เข้ามาทดแทน/sp/เกิดขึ้นธุรกิจเติบโต/sp/เกิดขึ้นธุรกิจ/sp/ล้มหายตลาด
โบรกคาดหุ้นไทยปรับตัวลงทดสอบ 1,395-1,400 จุด|กดดันดัชนี/sp/ปัจจัยหนุน/sp/มิ.ย.ปรับตัว/sp/มิ.ย.ปรับตัวทดสอบ/sp/รอประชุม/sp/รอประชุมเฟด/sp/หนุนนักลงทุน/sp/หนุนนักลงทุนชะลอ/sp/หุ้นไทย/sp/หุ้นไทยมิ.ย.
วีจีไอหวั่นถูกไดลูท เล็งซื้อหุ้นเคอรี่เพิ่ม|ครึ่งหลังปี/sp/เคอรี่/sp/สัดส่วนแนวโน้ม/sp/สัดส่วนแนวโน้มธุรกิจ/sp/ส่อฟื้นตัว/sp/ส่อฟื้นตัวโควิด/sp/หวั่นหุ้น/sp/หวั่นหุ้นมือ/sp/หุ้นมือ/sp/หุ้นมือได
เงินบาท เปิดตลาดเช้านี้ แข็งค่า ที่ 31.32บาทต่อดอลลาร์ |การประชุมเฟด/sp/มีแนวโน้มอ่อนค่า/sp/แข็งค่ารอบเดือน/sp/เงินบาทแข็งค่ารอบเดือน/sp/เงินบาทแข็งค่า/sp/เงินบาทอ่อนค่าแรง/sp/เงินบาทอ่อน/sp/อ่อนค่าแรงขาย/sp/อ่อนค่าแรง/sp/อ่อนค่าต่อเนื่อง
